period,model,game,seed,condition,trait_p1,trait_p2,real0,pref0,n_rounds
round1,llama31_instruct,ChBa,200,level2_typeA,level2,baseline,1.0,0.8519528170570116,1
round10,llama31_instruct,ChBa,200,level2_typeA,level2,baseline,0.0,0.3486451431278068,1
all10,llama31_instruct,ChBa,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6458299805585845,10
round1,llama31_instruct,ChBa,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7772998632939386,1
round10,llama31_instruct,ChBa,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5,1
all10,llama31_instruct,ChBa,200,maximin_typeA,maximin,baseline,1.0,0.6985969673161827,10
round1,llama31_instruct,ChBa,200,maximin_typeA,maximin,baseline,1.0,0.7772998557443805,1
round10,llama31_instruct,ChBa,200,maximin_typeA,maximin,baseline,1.0,0.5,1
all10,llama31_instruct,ChBa,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8769681068156364,10
round1,llama31_instruct,ChBa,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8519528116838627,1
round10,llama31_instruct,ChBa,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.6370307948695143,1
all10,llama31_instruct,ChBa,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.8,0.7309037348579966,10
round1,llama31_instruct,ChBa,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8807970748458576,1
round10,llama31_instruct,ChBa,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.2689414581427392,1
all10,llama31_instruct,ChBa,300,baseline,baseline,baseline,1.0,0.6068399965984539,10
round1,llama31_instruct,ChBa,300,baseline,baseline,baseline,1.0,0.5312093749027392,1
round10,llama31_instruct,ChBa,300,baseline,baseline,baseline,1.0,0.5926665891269209,1
all10,llama31_instruct,ChBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.8,0.5900434981797645,10
round1,llama31_instruct,ChBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.4687906326610661,1
round10,llama31_instruct,ChBa,300,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5621765155480866,1
all10,llama31_instruct,ChBa,300,level1_typeA,level1,baseline,0.5,0.5655150096129986,10
round1,llama31_instruct,ChBa,300,level1_typeA,level1,baseline,0.0,0.4687906367483407,1
round10,llama31_instruct,ChBa,300,level1_typeA,level1,baseline,0.0,0.5,1
all10,llama31_instruct,ChBa,300,level2_typeA,level2,baseline,0.4,0.5009519190085944,10
round1,llama31_instruct,ChBa,300,level2_typeA,level2,baseline,0.0,0.320821313433263,1
round10,llama31_instruct,ChBa,300,level2_typeA,level2,baseline,0.0,0.40733342119268384,1
all10,llama31_instruct,ChBa,300,loss_aversion_typeA,loss_aversion,baseline,0.9,0.6617870159657786,10
round1,llama31_instruct,ChBa,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5926665962076336,1
round10,llama31_instruct,ChBa,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6513548505541973,1
all10,llama31_instruct,ChBa,300,maximin_typeA,maximin,baseline,0.9,0.6147825302690678,10
round1,llama31_instruct,ChBa,300,maximin_typeA,maximin,baseline,0.0,0.5,1
round10,llama31_instruct,ChBa,300,maximin_typeA,maximin,baseline,1.0,0.5926666027700971,1
all10,llama31_instruct,ChBa,300,risk_aversion_typeA,risk_aversion,baseline,0.4,0.4927765971456594,10
round1,llama31_instruct,ChBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.42250462460549676,1
round10,llama31_instruct,ChBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.26894143872166265,1
all10,llama31_instruct,ChBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.4,0.4780656421307327,10
round1,llama31_instruct,ChBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.2689414526530525,1
round10,llama31_instruct,ChBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.2450850107067598,1
all10,llama31_instruct,CmAs,100,baseline,baseline,baseline,0.5,0.5407998596291795,10
round1,llama31_instruct,CmAs,100,baseline,baseline,baseline,1.0,0.7310585525299163,1
round10,llama31_instruct,CmAs,100,baseline,baseline,baseline,1.0,0.6513548438649654,1
all10,llama31_instruct,CmAs,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5909142820754566,10
round1,llama31_instruct,CmAs,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.679178686814272,1
round10,llama31_instruct,CmAs,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7057850312301421,1
all10,llama31_instruct,CmAs,100,level1_typeA,level1,baseline,0.9,0.6069611630995227,10
round1,llama31_instruct,CmAs,100,level1_typeA,level1,baseline,1.0,0.6791786965855336,1
round10,llama31_instruct,CmAs,100,level1_typeA,level1,baseline,1.0,0.7549149865105121,1
all10,llama31_instruct,CmAs,100,level2_typeA,level2,baseline,0.8,0.6754626299006907,10
round1,llama31_instruct,CmAs,100,level2_typeA,level2,baseline,1.0,0.8807970839743973,1
round10,llama31_instruct,CmAs,100,level2_typeA,level2,baseline,1.0,0.8354835383503273,1
all10,llama31_instruct,CmAs,100,loss_aversion_typeA,loss_aversion,baseline,0.9,0.6768987353173246,10
round1,llama31_instruct,CmAs,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.8175744736925934,1
round10,llama31_instruct,CmAs,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.8519528146530324,1
all10,llama31_instruct,CmAs,100,maximin_typeA,maximin,baseline,0.5,0.5389742094537102,10
round1,llama31_instruct,CmAs,100,maximin_typeA,maximin,baseline,1.0,0.7772998610540571,1
round10,llama31_instruct,CmAs,100,maximin_typeA,maximin,baseline,1.0,0.592666590586922,1
all10,llama31_instruct,CmAs,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.2501175362634753,10
round1,llama31_instruct,CmAs,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.3345894410034459,1
round10,llama31_instruct,CmAs,100,risk_aversion_typeA,risk_aversion,baseline,0.0,0.268941437544627,1
all10,llama31_instruct,CmAs,100,selfish_maximizer_typeA,selfish_maximizer,baseline,0.5,0.5594921426151066,10
round1,llama31_instruct,CmAs,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7549149876104592,1
round10,llama31_instruct,CmAs,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7981867715595882,1
all10,llama31_instruct,CmAs,200,baseline,baseline,baseline,0.8,0.549504128268018,10
round1,llama31_instruct,CmAs,200,baseline,baseline,baseline,1.0,0.5312093659831145,1
round10,llama31_instruct,CmAs,200,baseline,baseline,baseline,0.0,0.4687906139625629,1
all10,llama31_instruct,CmAs,200,inequity_aversion_typeA,inequity_aversion,baseline,0.9,0.6342375699145657,10
round1,llama31_instruct,CmAs,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7549149879772171,1
round10,llama31_instruct,CmAs,200,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.3775406634162756,1
all10,llama31_instruct,CmAs,200,level1_typeA,level1,baseline,0.8,0.6590719273044735,10
round1,llama31_instruct,CmAs,200,level1_typeA,level1,baseline,1.0,0.7310585468472145,1
round10,llama31_instruct,CmAs,200,level1_typeA,level1,baseline,1.0,0.531209371814438,1
all10,llama31_instruct,CmAs,200,level2_typeA,level2,baseline,0.7,0.5839032885621482,10
round1,llama31_instruct,CmAs,200,level2_typeA,level2,baseline,1.0,0.8519528058359489,1
round10,llama31_instruct,CmAs,200,level2_typeA,level2,baseline,0.0,0.22270014767535937,1
all10,llama31_instruct,CmAs,200,loss_aversion_typeA,loss_aversion,baseline,0.7,0.6063951394093523,10
round1,llama31_instruct,CmAs,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7549149815941157,1
round10,llama31_instruct,CmAs,200,loss_aversion_typeA,loss_aversion,baseline,0.0,0.468790620002743,1
all10,llama31_instruct,CmAs,200,maximin_typeA,maximin,baseline,0.5,0.5160913177217286,10
round1,llama31_instruct,CmAs,200,maximin_typeA,maximin,baseline,1.0,0.7057850279432022,1
round10,llama31_instruct,CmAs,200,maximin_typeA,maximin,baseline,0.0,0.24508501250613277,1
all10,llama31_instruct,CmAs,200,risk_aversion_typeA,risk_aversion,baseline,0.7,0.5797911060009411,10
round1,llama31_instruct,CmAs,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.5926666027097793,1
round10,llama31_instruct,CmAs,200,risk_aversion_typeA,risk_aversion,baseline,0.0,0.26894144256703084,1
all10,llama31_instruct,CmAs,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.7,0.6175228818593955,10
round1,llama31_instruct,CmAs,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7772998500723953,1
round10,llama31_instruct,CmAs,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.14804718987695842,1
all10,llama31_instruct,CmAs,300,baseline,baseline,baseline,0.9,0.6620175891667897,10
round1,llama31_instruct,CmAs,300,baseline,baseline,baseline,0.0,0.4687906305517655,1
round10,llama31_instruct,CmAs,300,baseline,baseline,baseline,1.0,0.8175744712677271,1
all10,llama31_instruct,CmAs,300,inequity_aversion_typeA,inequity_aversion,baseline,0.5,0.5269364476872461,10
round1,llama31_instruct,CmAs,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.43782352005893965,1
round10,llama31_instruct,CmAs,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.4687906317906405,1
all10,llama31_instruct,CmAs,300,level1_typeA,level1,baseline,0.4,0.5143761855257415,10
round1,llama31_instruct,CmAs,300,level1_typeA,level1,baseline,0.0,0.37754068281074354,1
round10,llama31_instruct,CmAs,300,level1_typeA,level1,baseline,0.0,0.4687906254513939,1
all10,llama31_instruct,CmAs,300,level2_typeA,level2,baseline,0.4,0.4468004683101222,10
round1,llama31_instruct,CmAs,300,level2_typeA,level2,baseline,0.0,0.20181322209177435,1
round10,llama31_instruct,CmAs,300,level2_typeA,level2,baseline,0.0,0.26894143858151776,1
all10,llama31_instruct,CmAs,300,loss_aversion_typeA,loss_aversion,baseline,0.9,0.6129572536579511,10
round1,llama31_instruct,CmAs,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5621765036430013,1
round10,llama31_instruct,CmAs,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5312093802114725,1
all10,llama31_instruct,CmAs,300,maximin_typeA,maximin,baseline,1.0,0.6459106806821311,10
round1,llama31_instruct,CmAs,300,maximin_typeA,maximin,baseline,1.0,0.5,1
round10,llama31_instruct,CmAs,300,maximin_typeA,maximin,baseline,1.0,0.5312093954071266,1
all10,llama31_instruct,CmAs,300,risk_aversion_typeA,risk_aversion,baseline,0.3,0.43639565680753584,10
round1,llama31_instruct,CmAs,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.3629691933854303,1
round10,llama31_instruct,CmAs,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.3345894367331093,1
all10,llama31_instruct,CmAs,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.4,0.4932839947002359,10
round1,llama31_instruct,CmAs,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.2689414393548066,1
round10,llama31_instruct,CmAs,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.2227001491325785,1
all10,llama31_instruct,CmBa,100,baseline,baseline,baseline,0.9,0.5341857113963951,10
round1,llama31_instruct,CmBa,100,baseline,baseline,baseline,1.0,0.5621765123270026,1
round10,llama31_instruct,CmBa,100,baseline,baseline,baseline,1.0,0.5312093813006763,1
all10,llama31_instruct,CmBa,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5939113436419156,10
round1,llama31_instruct,CmBa,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7057850228957312,1
round10,llama31_instruct,CmBa,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6224593214813927,1
all10,llama31_instruct,CmBa,100,level1_typeA,level1,baseline,1.0,0.6718393190330912,10
round1,llama31_instruct,CmBa,100,level1_typeA,level1,baseline,1.0,0.7549149952854376,1
round10,llama31_instruct,CmBa,100,level1_typeA,level1,baseline,1.0,0.7549149836926654,1
all10,llama31_instruct,CmBa,100,level2_typeA,level2,baseline,0.6,0.6585864044631975,10
round1,llama31_instruct,CmBa,100,level2_typeA,level2,baseline,1.0,0.9324533046557588,1
round10,llama31_instruct,CmBa,100,level2_typeA,level2,baseline,1.0,0.7981867836011032,1
all10,llama31_instruct,CmBa,100,loss_aversion_typeA,loss_aversion,baseline,0.5,0.5120565637916428,10
round1,llama31_instruct,CmBa,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.622459348197239,1
round10,llama31_instruct,CmBa,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.622459335905368,1
all10,llama31_instruct,CmBa,100,maximin_typeA,maximin,baseline,0.5,0.481331445234645,10
round1,llama31_instruct,CmBa,100,maximin_typeA,maximin,baseline,1.0,0.5312093608500442,1
round10,llama31_instruct,CmBa,100,maximin_typeA,maximin,baseline,1.0,0.651354850136229,1
all10,llama31_instruct,CmBa,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.8147403987861942,10
round1,llama31_instruct,CmBa,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.7981867811873683,1
round10,llama31_instruct,CmBa,100,risk_aversion_typeA,risk_aversion,baseline,1.0,0.9399133506705343,1
all10,llama31_instruct,CmBa,100,selfish_maximizer_typeA,selfish_maximizer,baseline,0.5,0.577490454853691,10
round1,llama31_instruct,CmBa,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.7981867740150628,1
round10,llama31_instruct,CmBa,100,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.8670357557846802,1
all10,llama31_instruct,CmBa,200,baseline,baseline,baseline,1.0,0.6250099839727227,10
round1,llama31_instruct,CmBa,200,baseline,baseline,baseline,1.0,0.6224593335818135,1
round10,llama31_instruct,CmBa,200,baseline,baseline,baseline,1.0,0.6513548568800899,1
all10,llama31_instruct,CmBa,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6683602484251421,10
round1,llama31_instruct,CmBa,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.7549149930428404,1
round10,llama31_instruct,CmBa,200,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.5926665916600339,1
all10,llama31_instruct,CmBa,200,level1_typeA,level1,baseline,1.0,0.7004375200997541,10
round1,llama31_instruct,CmBa,200,level1_typeA,level1,baseline,1.0,0.8670357485888888,1
round10,llama31_instruct,CmBa,200,level1_typeA,level1,baseline,1.0,0.562176495355596,1
all10,llama31_instruct,CmBa,200,level2_typeA,level2,baseline,0.7,0.6876078352813001,10
round1,llama31_instruct,CmBa,200,level2_typeA,level2,baseline,1.0,0.8670357532125874,1
round10,llama31_instruct,CmBa,200,level2_typeA,level2,baseline,0.0,0.3775406645135219,1
all10,llama31_instruct,CmBa,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6436611316123031,10
round1,llama31_instruct,CmBa,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.7057850357374197,1
round10,llama31_instruct,CmBa,200,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6224593281345928,1
all10,llama31_instruct,CmBa,200,maximin_typeA,maximin,baseline,1.0,0.7140174517496719,10
round1,llama31_instruct,CmBa,200,maximin_typeA,maximin,baseline,1.0,0.7549149909200575,1
round10,llama31_instruct,CmBa,200,maximin_typeA,maximin,baseline,1.0,0.6513548695610836,1
all10,llama31_instruct,CmBa,200,risk_aversion_typeA,risk_aversion,baseline,0.9,0.8205017311744847,10
round1,llama31_instruct,CmBa,200,risk_aversion_typeA,risk_aversion,baseline,1.0,0.754914980128547,1
round10,llama31_instruct,CmBa,200,risk_aversion_typeA,risk_aversion,baseline,0.0,0.4532618447824258,1
all10,llama31_instruct,CmBa,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.7,0.6723720670182758,10
round1,llama31_instruct,CmBa,200,selfish_maximizer_typeA,selfish_maximizer,baseline,1.0,0.754914989943007,1
round10,llama31_instruct,CmBa,200,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.26894142595652154,1
all10,llama31_instruct,CmBa,300,baseline,baseline,baseline,0.9,0.596681265957768,10
round1,llama31_instruct,CmBa,300,baseline,baseline,baseline,1.0,0.6224593429599846,1
round10,llama31_instruct,CmBa,300,baseline,baseline,baseline,1.0,0.5926665890097945,1
all10,llama31_instruct,CmBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.4,0.4538083711557325,10
round1,llama31_instruct,CmBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.4687906399690638,1
round10,llama31_instruct,CmBa,300,inequity_aversion_typeA,inequity_aversion,baseline,0.0,0.40733341395843287,1
all10,llama31_instruct,CmBa,300,level1_typeA,level1,baseline,0.9,0.6007378524116943,10
round1,llama31_instruct,CmBa,300,level1_typeA,level1,baseline,1.0,0.5,1
round10,llama31_instruct,CmBa,300,level1_typeA,level1,baseline,1.0,0.5621765016841856,1
all10,llama31_instruct,CmBa,300,level2_typeA,level2,baseline,0.5,0.5472212860464253,10
round1,llama31_instruct,CmBa,300,level2_typeA,level2,baseline,0.0,0.3486451470944317,1
round10,llama31_instruct,CmBa,300,level2_typeA,level2,baseline,0.0,0.3486451454849492,1
all10,llama31_instruct,CmBa,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5972925238674134,10
round1,llama31_instruct,CmBa,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5926666003518749,1
round10,llama31_instruct,CmBa,300,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5312093642452365,1
all10,llama31_instruct,CmBa,300,maximin_typeA,maximin,baseline,1.0,0.6029408586377987,10
round1,llama31_instruct,CmBa,300,maximin_typeA,maximin,baseline,1.0,0.5,1
round10,llama31_instruct,CmBa,300,maximin_typeA,maximin,baseline,1.0,0.6224593283866198,1
all10,llama31_instruct,CmBa,300,risk_aversion_typeA,risk_aversion,baseline,0.3,0.37233236550971116,10
round1,llama31_instruct,CmBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.3208213141224072,1
round10,llama31_instruct,CmBa,300,risk_aversion_typeA,risk_aversion,baseline,0.0,0.15610489767482977,1
all10,llama31_instruct,CmBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.4,0.5416656575288551,10
round1,llama31_instruct,CmBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.2689414308602719,1
round10,llama31_instruct,CmBa,300,selfish_maximizer_typeA,selfish_maximizer,baseline,0.0,0.20181322971608576,1
all10,llama31_instruct,CmCh,100,baseline,baseline,baseline,0.5,0.5634595596439098,10
round1,llama31_instruct,CmCh,100,baseline,baseline,baseline,1.0,0.6791786903932682,1
round10,llama31_instruct,CmCh,100,baseline,baseline,baseline,1.0,0.651354864026722,1
all10,llama31_instruct,CmCh,100,inequity_aversion_typeA,inequity_aversion,baseline,0.7,0.5519009945815707,10
round1,llama31_instruct,CmCh,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.6513548451703058,1
round10,llama31_instruct,CmCh,100,inequity_aversion_typeA,inequity_aversion,baseline,1.0,0.562176492283325,1
all10,llama31_instruct,CmCh,100,level1_typeA,level1,baseline,0.5,0.5059585467091658,10
round1,llama31_instruct,CmCh,100,level1_typeA,level1,baseline,1.0,0.6224593295149532,1
round10,llama31_instruct,CmCh,100,level1_typeA,level1,baseline,1.0,0.5621765087149978,1
all10,llama31_instruct,CmCh,100,level2_typeA,level2,baseline,0.5,0.4687750585656129,10
round1,llama31_instruct,CmCh,100,level2_typeA,level2,baseline,1.0,0.7549149774644368,1
round10,llama31_instruct,CmCh,100,level2_typeA,level2,baseline,1.0,0.5926665888357212,1
all10,llama31_instruct,CmCh,100,loss_aversion_typeA,loss_aversion,baseline,0.4,0.4966021655247316,10
round1,llama31_instruct,CmCh,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.6513548565980758,1
round10,llama31_instruct,CmCh,100,loss_aversion_typeA,loss_aversion,baseline,1.0,0.5312093858292268,1
all10,llama31_instruct,CmCh,100,maximin_typeA,maximin,baseline,0.5,0.5230361167290969,10
round1,llama31_instruct,CmCh,100,maximin_typeA,maximin,baseline,1.0,0.7310585543548429,1
